shot_id,shot_made_flag
1,0.39311881758
8,0.359034362838
17,0.623164751689
20,0.7359297491
33,0.368270124202
34,0.50291571154
35,0.539463746373
36,0.540721415229
37,0.587403104868
38,0.356021238466
45,0.404839947218
50,0.34113384847
55,0.310784926951
60,0.261461361091
66,0.267953109527
67,0.31293041571
71,0.380210239882
80,0.258967628696
85,0.32922826598
86,0.600475585996
95,0.600096240753
104,0.352264955568
113,0.383996394941
123,0.328064026335
126,0.882554507108
133,0.596348353933
141,0.233617330781
144,0.454631654493
150,0.672356060342
152,0.421418451818
153,0.686444303721
156,0.315716458117
159,0.889990047901
165,0.587714113585
172,0.445111648853
182,0.947262440704
192,0.410298770869
193,0.631251800095
196,0.415211144824
202,0.361181176955
210,0.29153464636
211,0.440644358324
228,0.920742269832
257,0.385464555184
260,0.383540981745
264,0.355422375762
267,0.682935348411
279,0.949423474608
282,0.434531629507
293,0.351550733608
299,0.826192471692
300,0.681059726319
301,0.819575014786
317,0.333229020955
327,0.422594316916
328,0.351724254338
335,0.391050973922
346,0.818198702377
348,0.277771491197
365,0.384148905956
390,0.702882903517
391,0.697554784675
392,0.821061891008
397,0.324942966505
418,0.404089013036
428,0.167575914045
434,0.626724146612
439,0.496730079967
440,0.422411498217
456,0.351903172418
459,0.289267659335
472,0.401629967521
480,0.257697452539
491,0.312524979441
497,0.351155118548
509,0.385176733529
511,0.407581924572
523,0.20785415694
533,0.429391069034
544,0.457028577012
546,0.375518841285
555,0.704391733807
558,0.376426346347
560,0.331938961212
573,0.293980491312
591,0.411780009286
596,0.30100694543
597,0.376009707267
601,0.594645631472
605,0.448098206584
617,0.33794300539
628,0.304263281853
634,0.375152732443
646,0.28252159805
649,0.360941755297
651,0.660085716364
654,0.86259918215
656,0.447447130102
657,0.41800555873
669,0.367412384373
670,0.902973043268
693,0.760462711465
694,0.282962523343
699,0.398936031226
711,0.399381009065
718,0.354616003747
722,0.338048388048
723,0.333554029635
725,0.71559858969
734,0.347568593653
735,0.444385196979
737,0.818401156554
746,0.319482807119
747,0.720483371091
766,0.345198190859
767,0.340531620528
771,0.273334039066
773,0.259697260705
774,0.372264167509
783,0.280309916794
784,0.380784365035
789,0.296368384747
792,0.385427840443
804,0.34771974573
809,0.351374854969
812,0.368782459748
813,0.394833369102
817,0.272885888838
